Reference,Left,KWIC,Right
"PA729332,2020-02-05,Denormandie, Julien","majorité présidentielle, je mentionnerai le développement de l'' ANRU . Songez que depuis un an, 9,5 milliards d'' euros",ont été engagés,". Grâce aux décisions que nous avons prises, les grues reviennent dans les quartiers. La parole est à Mme Sylvia Pinel ,"
"PA721600,2020-02-05,Rossi, Laurianne","demeurent mal logées et 900 000 personnes restent privées de logement personnel. Conscient de cette situation, vous",vous êtes pleinement engagé,", monsieur le ministre, avec le Gouvernement et la majorité parlementaire, dans la lutte contre le sans-abrisme et le"
"PA729332,2020-02-05,Denormandie, Julien","avec l'' hébergement d'' urgence. La structure sera dotée d'' un budget de 3 millions d'' euros, et trente à quarante",personnes seront recrutées,"pour pouvoir dépêcher, dans tous les centres d'' hébergement d'' urgence qui le souhaitent, des travailleurs sociaux"
"PA729332,2020-02-05,Denormandie, Julien",". Pour répondre à votre question, j'' évoquerai trois axes. Le premier concerne la rénovation urbaine. Alors que nous",nous étions engagés,"sur un montant de 10 milliards d'' euros, l'' ANRU a accordé près de 9,5 milliards d'' euros de concours financiers en un an,"
"PA722054,2020-02-05,Hai, Nadia","de 2,7 milliards d'' euros. Ce plan ne pourra être efficace que si l'' ensemble des acteurs concernés sont impliqués. C",'' est pourquoi vous avez engagé,"avec eux un partenariat d'' une durée de dix ans mettant l'' accent sur la prévention, sur les transformations et sur le"
"PA729332,2020-02-05,Denormandie, Julien","à l'' origine les trafiquants de drogue leur sont désormais applicables, de sorte que les actes qu'' ils commettent",peuvent être lourdement sanctionnés,sur le plan financier. La justice est pleinement saisie et je salue le travail que nous menons en concertation avec la
"PA721996,2020-02-05,Loiseau, Patrick","organismes existants, 357 n'' avaient pas la taille requise et devaient fusionner dans l'' année. Trois cent vingt-neuf",organismes étaient engagés,dans un projet d'' union mais seule une dizaine l'' ont réalisé. La logique incite en effet ces organismes à des
"PA729332,2020-02-05,Denormandie, Julien","à M. le ministre. Au 1er janvier 2020, sur 613 organismes, 339 étaient soumis à cette obligation. Près de 90 %, je l'' ai dit",", sont déjà engagés","dans un projet de réorganisation. Quelque 13 % ont achevé leur projet, contre 8 % en octobre 2019 – ce qui montre que les"
"PA336175,2020-02-05,Pinel, Sylvia",grandement contribué à faire émerger de tels montages financiers. Pouvez - vous m'' indiquer si les délais prévus par la,LOM seront respectés,"et quelles seront les modalités ? Il convient de bien informer les collectivités territoriales concernées. Enfin, je"
"PA722236,2020-02-05,Djebbari, Jean-Baptiste","dans la LOM – pour un montant de 13,4 milliards d'' euros sur la durée du quinquennat – seront financées, comme s''",y était engagée,la ministre à l'' époque. Deux mesures avaient été prises pour trouver les 380 millions d'' euros qui manquaient : la
"PA718720,2020-02-05,Dufrègne, Jean-Paul","société attributaire, Eiffage SA , et Autoroutes Paris-Rhin-Rhône – APRR . Les travaux, d'' une durée de dix-huit mois,",vont être engagés,rapidement. L'' une des conditions d'' acceptation de la mise à deux fois deux voies par concession autoroutière était
"PA722236,2020-02-05,Djebbari, Jean-Baptiste","de l'' AFITF sera bien assurée en complément de la trajectoire définie par la LOM . Le Premier ministre , je l'' ai dit, s''",y est engagé,dans un courrier du 17 décembre dernier. Les ressources budgétaires qui permettront de couvrir ce financement
"PA720546,2020-02-06,Bruneel, Alain",m'' a également renvoyé à un rapport de l'' Observatoire national des violences en milieu de santé en m'' assurant que le,ministère était engagé,", conjointement avec le ministère de l'' intérieur, dans un plan de sécurisation des établissements de santé visant à"
"PA717153,2020-02-06,Buzyn, Agnès","aux infirmiers en pratique avancée : la psychiatrie et la santé mentale. Enfin, depuis cet automne, des concertations",ont été engagées,"pour ouvrir ce domaine aux interventions d'' urgence, afin de permettre à des infirmiers en pratique avancée d'' exercer"
"PA721398,2020-02-06,Degois, Typhanie","augmenter de 27 % en quatre ans. Certes, deux emplois à temps plein – ETP – ont été pourvus, et un demi-emploi à temps plein",a été recruté,"pour la saison d'' hiver. Toutefois, ce 0,5 ETP supplémentaire pour 500 000 touristes ne peut aucunement répondre aux"
"PA721398,2020-02-06,Degois, Typhanie",ne peut aucunement répondre aux besoins exprimés tant par les patients que par le personnel. La chaîne de secours n,'' est pas respectée,", puisque les agents ont jusqu'' à dix appels en attente. Vous comprendrez aisément, madame la ministre, que cette"
"PA719496,2020-02-06,Cabaré, Pierre",", un mouvement inhabituel, puisqu'' il concerne tous les secteurs, de l'' aide-soignant au professeur en médecine, s",'' est engagé,"au sein des hôpitaux publics. Ce mouvement met l'' accent sur le manque de moyens des hôpitaux publics, malgré les"
"PA717153,2020-02-06,Buzyn, Agnès","aussi le premier gouvernement à rehausser les tarifs hospitaliers : après les avoir augmentés l'' année dernière, nous",nous sommes engagés,"à ce qu'' ils progressent systématiquement au cours des trois prochaines années. C '' est une annonce sans précédent, car"
"PA717153,2020-02-06,Buzyn, Agnès",terme n'' assure pas l'' ancrage de long terme d'' une spécialité. L'' ARS n'' a pas refusé formellement son arrivée mais s,'' est engagée,"à apporter une réponse à la fin du mois de février. C '' est l'' équilibre complet de cette spécialité, pour les deux sites,"
"PA717153,2020-02-06,Buzyn, Agnès",euros nets par mois s'' ils s'' inscrivent dans un protocole de coopération. C '' est une revalorisation de leur travail et,nous sommes résolument engagés,"auprès d'' eux. La parole est à M. Paul Molac . Madame la ministre , l'' hôpital public va mal, les personnels sont en"
"PA607619,2020-02-06,Molac, Paul","à M. Paul Molac . Madame la ministre , l'' hôpital public va mal, les personnels sont en souffrance et depuis plus d'' un an",ils sont engagés,"dans un certain nombre d'' actions revendicatives, ce qui inquiète évidemment les élus que nous sommes. Je voudrais"
"PA717153,2020-02-06,Buzyn, Agnès",que les soignants retrouvent l'' attractivité de leur activité. C '' est absolument nécessaire et c'' est ce pour quoi le,Gouvernement est pleinement engagé,". La séance de questions sur l'' hôpital est terminée. Le débat suivant, sur les allégements de la fiscalité au profit du"
"PA-121419,2020-02-06,Sterdyniak, Henri","en moyenne 840 euros, mais, malgré tout, le fait que les plus riches gagnent plus accroît les inégalités sociales. La",France est malheureusement engagée,"dans une stratégie de baisse de l'' IS, afin de se rapprocher de la moyenne de 25 %. Le problème est que tous les pays"
"PA722142,2020-02-06,Ruffin, François","qui ne vous est pas propre et qui est celui de l'' européanisation, de la mondialisation. C '' est la pente sur laquelle",nous sommes engagés,". Ce qui est nouveau, c'' est que, normalement, le rôle du politique, c'' est de freiner la mondialisation. Or vous avez"
"PA720326,2020-02-11,Hammouche, Brahim",longtemps de tels agissements qui causent des dégâts importants en termes de salubrité publique. Le Gouvernement s,'' est engagé,fermement dans la mise en œuvre d'' une économie circulaire dès avril 2018. Des études ont été menées l'' an passé afin d''
"PA759830,2020-02-11,Wargon, Emmanuelle","concernait deux tonnes de gravats, le second environ 500 kilos de déchets ménagers. Ces deux convois illicites",ont été sanctionnés,puis raccompagnés à la frontière luxembourgeoise pour traitement des déchets au Luxembourg . La parole est à Mme Olga
"PA759830,2020-02-11,Wargon, Emmanuelle","concernait deux tonnes de gravats, le second environ 500 kilos de déchets ménagers. Ces deux convois illicites",ont été sanctionnés puis raccompagnés,"à la frontière luxembourgeoise pour traitement des déchets au Luxembourg . La parole est à Mme Olga Givernet , pour"
"PA642847,2020-02-11,Bazin, Thibault","la direction régionale de l'' environnement, de l'' aménagement et du logement – DREAL – à tout mettre en œuvre pour que les",travaux soient engagés,"bien avant cette date. En effet, on sait bien que constituer un dossier d'' autorisation au titre de la loi sur l'' eau ne"
"PA759830,2020-02-11,Wargon, Emmanuelle",", des surcoûts notables ont été identifiés, pouvant remettre en cause son opportunité. Des analyses supplémentaires",ont été engagées,et sont désormais en cours de finalisation afin d'' adapter le coût et de faciliter la réalisation du projet. Les
"PA759830,2020-02-11,Wargon, Emmanuelle",", monsieur Brotherson , quelques semaines avant la tenue conjointe du One Planet Summit et du sommet Océanie , l''",État est pleinement engagé,"dans la préservation de l'' environnement de votre territoire, et sera à vos côtés pour affronter les conséquences des"
"PA643210,2020-02-11,Lecornu, Sébastien",. C '' est pourquoi le Gouvernement a renforcé les moyens des forces de l'' ordre : plus de 10 000 policiers et gendarmes,supplémentaires seront recrutés,"d'' ici à la fin du quinquennat. Si la lutte contre l'' insécurité demande des moyens, elle exige aussi que les forces de l''"
"PA337633,2020-02-11,Girardin, Annick",s'' obtenir dans le cadre d'' un certificat de spécialisation ou d'' un certificat complémentaire adossé au BPJEPS. Un,travail sera engagé,"en ce sens, qui pourra bénéficier à près de 300 professionnels. En application de la directive 2005/ 36/ CE de l'' Union"
"PA267780,2020-02-11,Firmin Le Bodo, Agnès",", de préparer et de travailler en amont avec les équipes. Merci d'' éclairer les équipes en places quant aux actions qui",pourraient être engagées,pour répondre à leurs inquiétudes. La parole est à M. le secrétaire d'' État auprès du ministre de l'' éducation nationale
"PA719660,2020-02-11,Dubos, Christelle","aux besoins et d'' améliorer les conditions de travail des équipes. En outre, l'' agence régionale de santé – ARS – s",'' est engagée,à octroyer 1 million d'' euros par an pendant trois ans pour l'' investissement courant dans le cadre du contrat de retour à
"PA721194,2020-02-11,Dumas, Frédérique",de paiements. Les 90 millions d'' euros versés via un prêt du FDES – fonds de développement économique et social –,ne seront pas remboursés,", ce qui expose la France à des sanctions européennes. Neuf millions provenaient du fonds de modernisation de la presse"
",2020-02-11,","façon équitable dans le territoire, et les départements étaient présents en la personne de Dominique Bussereau , qui s",'' est engagé,"en signant un contrat de confiance avec les associations, y compris les associations gestionnaires, et avec l'' État"
"PA720074,2020-02-11,Janvier, Caroline","priorité du quinquennat pour laquelle, de par votre vécu personnel comme votre expérience professionnelle, vous",vous êtes engagée,depuis de nombreuses années. Je souhaite également saluer la présence à cette conférence de nombreux ministres. Pour
