Name,Reference,Left,KWIC,Right,variant,potential_passive,verb_transitivity,complement,lemma
"PA722142,Ruffin, François","PA722142,2018-02-01",". Tous les médecins, et même mon avocate, m'' ont dit : "" Ne vous lancez pas là-dedans, c'' est "" hors tableau "". Aujourd''hui ,",se faire reconnaître,"en maladie professionnelle, c'' est quasiment mission impossible. "" C '' est ce qu'' ont confirmé tous les syndicalistes,",se faire,1,transitive,0,reconnaître
"PA722142,Ruffin, François","PA722142,2018-02-01",", David va voir sa direction parce qu'' il est au bord du craquage. Voici ce qu'' on lui conseille : "" il n'' y a pas de mal à",se faire aider,"par des antidépresseurs "". Voilà le management en place : quand vous êtes au bord de craquer, on vous répond : "" si vous me",se faire,1,transitive,par,aider
"PA721210,Corbière, Alexis","PA721210,2018-02-01",pour qui ? Ce mépris vise moins M. Mélenchon – on s'' en fiche ! – que les 400 000 salariés qui souffrent ! On n'' est pas là pour,se faire insulter,"! Cette spirale infernale, inextricable, mal délimitée et peu accessible aux traitements fait inéluctablement",se faire,1,transitive,0,insulter
"PA721202,Coquerel, Éric","PA721202,2018-02-01","de tous les jours : un retard à son travail, à son examen, à ses cours, et ce sans qu'' aucun justificatif ne soit remis pour",se faire excuser,""". Exactement ! Je vous invite à réfléchir à cette situation, chers collègues. Vous êtes dans le métro ou dans la rue, et",se faire,1,transitive,0,excuser
"PA721226,Rubin, Sabine","PA721226,2018-02-01",un instant le quotidien d'' un jeune homme qui n'' a pas la bonne couleur de peau. Il part au travail le matin en métro et,se fait contrôler,"une première fois dans les couloirs, ce qui le fait arriver en retard au bureau sans preuve justifiant ce retard auprès",se faire,1,transitive,0,contrôler
"PA721202,Coquerel, Éric","PA721202,2018-02-01","et tutoyé. D'' habitude, lorsqu'' il est contrôlé, il ne dit rien. Là, il a jugé que ce n'' était tout de même pas possible de",se faire ainsi contrôler,", palper et fouiller devant ses copains ; il a donc demandé des explications et le climat a commencé à se dégrader.",se faire,1,transitive,0,contrôler
"PA721202,Coquerel, Éric","PA721202,2018-02-01","et tutoyé. D'' habitude, lorsqu'' il est contrôlé, il ne dit rien. Là, il a jugé que ce n'' était tout de même pas possible de","se faire ainsi contrôler, palper","et fouiller devant ses copains ; il a donc demandé des explications et le climat a commencé à se dégrader. Heureusement,",se faire,1,transitive,0,palper
"PA719600,Poulliat, Éric","PA719600,2018-02-01","efficaces, mais cela n'' a aucun effet sur le profilage racial : à Londres , un noir a toujours 4,5 fois plus de chances de",se faire contrôler,"qu'' un blanc – c'' est Stéphane Troussel , le président du conseil départemental de Seine-Saint-Denis , qui le déclarait",se faire,1,transitive,0,contrôler
"PA722142,Ruffin, François","PA722142,2018-02-14","bouchés à une bonne partie de la population, car, pour figurer sur une liste, il faut d'' abord militer dans un parti,",se faire reconnaître,"et atteindre les plus hauts rangs, autant de mécanismes d'' exclusion permanente qui font que les candidats sont",se faire,1,transitive,0,reconnaître
"PA720614,Le Pen, Marine","PA720614,2018-02-15",", mon choix est vite fait ; le vôtre aussi semble -t - il. Car où sont la souveraineté et la sécurité de la France quand elle",se fait condamner,pour avoir expulsé un terroriste algérien condamné par les tribunaux français ? Où sont la souveraineté et la sécurité,se faire,1,transitive,0,condamner
"PA721896,Faucillon, Elsa","PA721896,2018-02-15","même pas laissé cette possibilité. D '' autres pays ont opté pour des transpositions bien moins zélées, sans pour autant",se faire rappeler,"à l'' ordre par la Commission européenne . Nous aurions donc pu emprunter un autre chemin, mais ce n'' est pas la solution",se faire,1,transitive,par,rappeler
"PA340343,Saulignac, Hervé","PA340343,2018-02-20","même été passés. Si je comprends que les arbitrages budgétaires sont parfois difficiles, je ne comprendrais pas que",nous nous fassions doubler,et que ces arbitrages profitent à d'' autres sans raison valable. Mme la ministre Élisabeth Borne a récemment dit,se faire,1,transitive,0,doubler
"PA607846,Darmanin, Gérald","PA607846,2018-02-21","l'' addiction ! Reconnaissez, monsieur Bazin , qu'' il y a aussi des gens surendettés, qui perdent beaucoup d'' argent, qui",se font interdire,de casino et qui ont parfois connu de terribles drames familiaux après avoir fréquenté les salles de jeu. Ce sera vrai à,se faire,1,transitive,0,interdire
"PA721624,Avia, Laetitia","PA721624,2018-03-07",indiquer quelles orientations vous avez retenues pour mieux protéger celles qui revendiquent la liberté de ne pas,se faire importuner,"? Allô, Allô ? Voilà une question inattendue ! Allons, mon cher collègue ! Je donne la parole à Mme la secrétaire d'' État",se faire,1,transitive,0,importuner
"PA721246,Gaillot, Albane","PA721246,2018-03-07",roulant peut -elle s'' enfuir ? Comment une femme atteinte de troubles psychiques peut - elle exprimer sa douleur et,se faire comprendre,"? Ainsi, en plus d'' être victimes parce que femmes, celles-ci voient leurs possibilités de se défendre et d'' agir",se faire,1,transitive,0,comprendre
"PA588884,Autain, Clémentine","PA588884,2018-03-07","habilité, envoyé spécialement à Paris , procède à ses propres contrôles. Ainsi, tout voyageur français peut",se faire contrôler,"en France , avant son entrée dans l'' avion, et ce alors même qu'' il possède un billet et un passeport en règle. Il est",se faire,1,transitive,0,contrôler
"PA2150,Mélenchon, Jean-Luc","PA2150,2018-03-08",", cela ne les intéresse pas ? Il s'' agit pourtant de sujets poignants ! Nous sommes là ! Nous n'' avons pas besoin de leçons !",Vous vous faites prendre,"les doigts dans la porte ! Cela arrive parfois ! Eh bien , c'' est votre tour ! Vous n'' êtes pas nombreux et ce n'' est pas",se faire,1,transitive,0,prendre
"PA721226,Rubin, Sabine","PA721226,2018-03-13","ont pu trouver de l'' aide auprès de professeurs renseignés, bénéficier des services de coachs d'' orientation privés,",se faire aider,"par des parents avertis pour rédiger CV et lettre de motivation. Mais, pour la plupart, ce fut un parcours anxiogène :",se faire,1,transitive,par,aider
"PA268019,Lagarde, Jean-Christophe","PA268019,2018-03-20",". Mais pas ici, pas dans cet hémicycle. Je refuse cette honte de regarder sans réagir un peuple qui nous a fait confiance",se faire massacrer,"au profit d'' un allié qui, en réalité, nous a déjà trahis plus d'' une fois ! Sur l'' amendement n° 26, je suis saisie par le",se faire,1,transitive,0,massacrer
"PA719456,Mörch, Sandrine","PA719456,2018-03-21",". Elle touche ce jeune, chaque fois qu'' il met en ligne une vidéo sur les réseaux sociaux, cet adolescent qui a peur de",se faire agresser,"s'' il sort avec sa kippa ou cette jeune femme qui redoute les regards désapprobateurs lorsqu'' elle porte le voile, cette",se faire,1,transitive,0,agresser
"PA2150,Mélenchon, Jean-Luc","PA2150,2018-03-21","à l'' amendement de M. Lachaud , lequel n'' a pas été rédigé en vue de dénier à la puissance française le droit de",se faire respecter,". Notre objectif – je ne cesse de le rappeler depuis le début de notre discussion – est de rappeler un cadre doctrinal,",se faire,1,transitive,0,respecter
"PA719608,Ménard, Emmanuelle","PA719608,2018-03-21","d'' excellence qui doit être celle des hôpitaux français, tant pour les militaires que pour tous les civils qui",se font soigner,"dans ce même centre. Quel est l'' avis de la commission ? Madame Ménard , je vous demande de retirer votre amendement, même",se faire,1,transitive,0,soigner
"PA335612,Lecoq, Jean-Paul","PA335612,2018-03-22","armées et la nation. Comment nous y sommes - nous pris ? Je termine, madame la présidente. J'' apprécie votre souplesse.","Nous allons vraiment nous faire "" tacler",""", madame la ministre, alors que l'' idée est bonne et que c'' est là un grand progrès pour notre pays. En amont de l'' élection",se faire,1,transitive,0,tacler
"PA335612,Lecoq, Jean-Paul","PA335612,2018-03-22","aurait fallu déposer, pour les communes, un amendement semblable à celui-ci : nous l'' aurions voté. Je vous répète que",nous allons nous faire tacler,"par le Conseil de l'' Europe , et peut-être aussi par le Conseil constitutionnel . La parole est à Mme Josy Poueyto , pour",se faire,1,transitive,par,tacler
"PA719914,Darrieussecq, Geneviève","PA719914,2018-03-22","beaucoup plus simple, rapide et directe. Au cours de l'' instruction d'' un RAPO , l'' ancien combattant pourra bien sûr",se faire accompagner,d'' un médecin ou de tout autre conseil dont il pourrait souhaiter s'' adjoindre les services. Le nouveau dispositif,se faire,1,transitive,de,accompagner
"PA720256,Bannier, Géraldine","PA720256,2018-03-28","hors contrat. Enfin, nous ne devons pas négliger les questions venues de toutes ces écoles hors contrats qui ne",se font remarquer,que par leurs remarquables innovations pédagogiques et qui sont parfois des sources d'' inspiration pour notre propre,se faire,1,transitive,0,remarquer
"PA720066,Rist, Stéphanie","PA720066,2018-04-04",". Mme la ministre des solidarités et de la santé, dans mon département, le Loiret , comme dans la majorité des autres,",se faire soigner,"ressemble trop souvent à un parcours du combattant. Le 13 février dernier, vous avez annoncé, avec le Premier ministre",se faire,1,transitive,0,soigner
"PA331481,Le Maire, Bruno","PA331481,2018-04-04","Je ne répondrai cependant qu'' un peu plus tard – je promets de le faire – à votre question concernant l'' énergie, car sinon",je risque de me faire reprendre,par Mme la présidente. Nous en venons aux questions du groupe La France insoumise . La parole est à M. Jean-Hugues,se faire,1,transitive,par,reprendre
"PA720846,Lachaud, Bastien","PA720846,2018-04-04",un trader ou à spéculer sur le marché de l'' énergie. Il n'' a pas non plus vocation à investir des milliards pour finalement,se faire détrousser,"par la première entreprise venue. Quant à votre dernier argument selon lequel EDF doit être désendetté, la belle",se faire,1,transitive,par,détrousser
"PA330684,Boyer, Valérie","PA330684,2018-04-05",". Vos administrés vous disent : "" quand je me gare mal, j'' ai un PV ; quand je fais des choses qui ne vont pas dans le bon sens,",je me fais sanctionner,""". Vous voyez des dégradations, des occupations illicites, des gens qui ont peur, des voisins qui ne sont pas contents,",se faire,1,transitive,0,sanctionner
"PA717153,Buzyn, Agnès","PA717153,2018-04-11",". Nous développons enfin l'' agilité de l'' ouverture de lits en période de tension. En outre, je rappelle à chacun que",se faire vacciner,contre la grippe constitue un geste citoyen qui évite l'' engorgement aux urgences chaque hiver. La parole est à M.,se faire,1,transitive,0,vacciner
"PA330684,Boyer, Valérie","PA330684,2018-04-21","racines du mal. Responsabilisons les pays d'' origine. Soyons cohérents envers eux et en France , combattons ceux qui",se font appeler,passeurs. Les combattre n'' est pas une question de sécurité mais avant tout un devoir de dignité. Soyons fermes dans nos,se faire,1,transitive,0,appeler
"PA722268,Wonner, Martine","PA722268,2018-04-21","vôtres. Vous avez parlé de cas d'' urgence, j'' entends bien. Ces personnes, selon vous, ne viendraient en France que pour",se faire soigner,". Je n'' ai pas dit cela ! Or c'' est tout le contraire. Il se trouve que la France est en mesure de les prendre en charge, et",se faire,1,transitive,0,soigner
"PA335612,Lecoq, Jean-Paul","PA335612,2018-04-21","important avec un pays du Maghreb . Financièrement, ce pays contribue aux soins apportés à ses résidents qui viennent",se faire soigner,"en France , mais ce n'' est pas de ceux - là que nous parlons. Nous parlons des personnes qui vivent en France , des immigrés,",se faire,1,transitive,0,soigner
"PA720684,Dumont, Pierre-Henri","PA720684,2018-04-22",", plus on déploiera d'' hommes, et ainsi de suite. L'' amendement vise donc à donner des moyens concrets à l'' État , qui",se fait régulièrement condamner,"pour manquement à la dignité humaine à Calais , par l'' ONU , par son propre Défenseur des droits ou par le tribunal",se faire,1,transitive,0,condamner
"PA720684,Dumont, Pierre-Henri","PA720684,2018-04-22",dans le Pas-de-Calais . Or les migrants présents dans le Calaisis refusent d'' y aller. C '' est tout de même assez cocasse :,nous nous faisons condamner,"par l'' ensemble des instances nationales et internationales pour manquement à la dignité humaine, parce que nous ne",se faire,1,transitive,par,condamner
"PA720684,Dumont, Pierre-Henri","PA720684,2018-04-22","vous offrez un abri aux migrants et leur donnez à manger et à boire – et la fermeté – il faut, à un moment donné, cesser de",se faire défier,"par des associations qui, comme c'' est le cas à Calais , font de la contre-information et incitent les migrants à ne pas",se faire,1,transitive,par,défier
"PA330684,Boyer, Valérie","PA330684,2018-04-22","en France et d'' y prospérer. Les élus communaux de ne plus être sous pression, de ne plus se sentir menacés ou de ne plus",se faire insulter,comme c'' est souvent le cas lorsqu'' ils procèdent à ces auditions. Ils ne doivent plus se retrouver seuls face aux,se faire,1,transitive,0,insulter
"PA721210,Corbière, Alexis","PA721210,2018-04-22","absence et non-présence, à la différence du président Mélenchon . Ce n'' est pas à votre gloire. Quand vous êtes là,",vous vous faites remarquer,"par des propos, qui ne sont pas à la hauteur de ce que vous êtes vraiment, car, derrière ces propos brutaux, je sais qu'' il y",se faire,1,transitive,0,remarquer
"PA721474,Viry, Stéphane","PA721474,2018-05-14","' est déclenché. Nous devons ne retenir qu'' une chose : la possibilité donnée aux femmes de dire "" ça suffit "". Ça suffit de",se faire agresser,"; ça suffit de se faire harceler ; ça suffit d'' accepter la goujaterie ; ça suffit, surtout, de se taire. La lutte contre",se faire,1,transitive,0,agresser
"PA721474,Viry, Stéphane","PA721474,2018-05-14","retenir qu'' une chose : la possibilité donnée aux femmes de dire "" ça suffit "". Ça suffit de se faire agresser ; ça suffit de",se faire harceler,"; ça suffit d'' accepter la goujaterie ; ça suffit, surtout, de se taire. La lutte contre les violences sexistes, la lutte",se faire,1,transitive,0,harceler
"PA722190,Attal, Gabriel","PA722190,2018-05-15","! Ils ont été troublés par les images d'' Arcueil où l'' on voit des jeunes empêchés de passer leurs examens, certains",se faisant intimider,". Ces images ont indigné les Français , elles nous ont choqués, nous députés. S '' il y a une chose qui nous rassemble tous,",se faire,1,transitive,0,intimider
"PA720286,Fiat, Caroline","PA720286,2018-05-15","faute de preuve, de certitude, de telle ou telle tenue qui expliquerait leur sort. En 2018, une ou un enfant qui",se fait violer,ne doit pas avoir à prouver qu'' il l'' a été : c'' est une victime ! Trente-huit collègues sont intervenus sur cet article ; la,se faire,1,transitive,0,violer
",",",2018-05-15","particulier la sémantique. J '' ai entendu à plusieurs reprises : "" il s'' est fait violer "", "" elle s'' est fait violer "". On ne",se fait pas violer,"; on est violé. C '' est important de faire la différence, celles et ceux qui travaillent sur la culture du viol le savent,",se faire,1,transitive,0,violer
"PA719558,Balanant, Erwan","PA719558,2018-05-15",un besoin de cohérence entre ces différentes infractions. Vous avez soulevé un autre point : il est aussi glauque de,se faire violer,"dans une cave... D'' être violée ! D'' être violée – excusez-moi, madame Autain : il est vrai que ce que je viens de dire est",se faire,1,transitive,0,violer
"PA718918,Louis, Alexandra","PA718918,2018-05-16","! "" Cela n'' a rien à voir ! De même, il n'' y aura effectivement pas un policier derrière chaque personne susceptible de",se faire harceler,"dans la rue ; mais il y aura des policiers, des agents de la police municipale et des agents assermentés formés à repérer",se faire,1,transitive,0,harceler
