"corpus","preloaded/ske_parlamint21_fr"
"subcorpus","-"
"concordance size","1193"
"query","Query:[lemma=""se""] [lemma=""faire""] []{0,3} [tag=""V.N.*""] | [lemma=""je""] []{0,3} [lemma=""me""] [lemma=""faire""] []{0,3} [tag=""V.N.*""] | [lemma=""tu""] []{0,3} [lemma=""te""] [lemma=""faire""] []{0,3} [tag=""V.N.*""] | [lemma=""vous""] [tag!=""Fc""]{0,3} [lemma=""vous""] [lemma=""faire""] []{0,3} [tag=""V.N.*""] | [lemma=""nous""] [tag!=""Fc""]{0,3} [lemma=""nous""] [lemma=""faire""] []{0,3} [tag=""V.N.*""]"
"Reference","Left","KWIC","Right"
"PA721210,2018-04-22","absence et non-présence, à la différence du président Mélenchon . Ce n'' est pas à votre gloire. Quand vous êtes là,","vous vous faites remarquer","par des propos, qui ne sont pas à la hauteur de ce que vous êtes vraiment, car, derrière ces propos brutaux, je sais qu'' il y"
"PA718918,2018-05-14","victimes ont été confrontées à la cruauté, à l'' innommable puis au silence qui s'' abat. Beaucoup ont mis du temps avant de","se faire entendre","et de dénoncer leurs bourreaux. Toutefois, derrière ces témoignages, cette libération de la parole et surtout de l''"
"PA718918,2018-05-14","victimes ont été confrontées à la cruauté, à l'' innommable puis au silence qui s'' abat. Beaucoup ont mis du temps avant de","se faire entendre et de dénoncer","leurs bourreaux. Toutefois, derrière ces témoignages, cette libération de la parole et surtout de l'' écoute, se cache"
"PA721474,2018-05-14","'' est déclenché. Nous devons ne retenir qu'' une chose : la possibilité donnée aux femmes de dire "" ça suffit "". Ça suffit de","se faire agresser","; ça suffit de se faire harceler ; ça suffit d'' accepter la goujaterie ; ça suffit, surtout, de se taire. La lutte contre"
"PA721474,2018-05-14","retenir qu'' une chose : la possibilité donnée aux femmes de dire "" ça suffit "". Ça suffit de se faire agresser ; ça suffit de","se faire harceler","; ça suffit d'' accepter la goujaterie ; ça suffit, surtout, de se taire. La lutte contre les violences sexistes, la lutte"
"PA719138,2018-05-14","cessé de le répéter ici. Agression physique par définition, mais aussi morale, psychologique, ses effets peuvent","se faire ressentir","tout au long d'' une vie. Ce projet de loi tend à mieux protéger les femmes et les mineurs de quinze ans. À défaut de croire en"
",2018-05-15","politique, dont votre territoire est extrêmement bénéficiaire, même si ce n'' est que sur la durée que ces bénéfices","se feront sentir",". Par ailleurs, vous avez raison de souligner qu'' il faut accorder une attention particulière au territoire de la"
"PA722190,2018-05-15","! Ils ont été troublés par les images d'' Arcueil où l'' on voit des jeunes empêchés de passer leurs examens, certains","se faisant intimider",". Ces images ont indigné les Français , elles nous ont choqués, nous députés. S '' il y a une chose qui nous rassemble tous,"
"PA720286,2018-05-15","faute de preuve, de certitude, de telle ou telle tenue qui expliquerait leur sort. En 2018, une ou un enfant qui","se fait violer","ne doit pas avoir à prouver qu'' il l'' a été : c'' est une victime ! Trente-huit collègues sont intervenus sur cet article ; la"
",2018-05-15","particulier la sémantique. J '' ai entendu à plusieurs reprises : "" il s'' est fait violer "", "" elle s'' est fait violer "". On ne","se fait pas violer","; on est violé. C '' est important de faire la différence, celles et ceux qui travaillent sur la culture du viol le savent,"
"PA719558,2018-05-15","un besoin de cohérence entre ces différentes infractions. Vous avez soulevé un autre point : il est aussi glauque de","se faire violer","dans une cave... D'' être violée ! D'' être violée – excusez-moi, madame Autain : il est vrai que ce que je viens de dire est"
"PA718918,2018-05-16","! "" Cela n'' a rien à voir ! De même, il n'' y aura effectivement pas un policier derrière chaque personne susceptible de","se faire harceler","dans la rue ; mais il y aura des policiers, des agents de la police municipale et des agents assermentés formés à repérer"
",2018-05-17","et du Premier ministre de rapprocher en un seul ministère les politiques d'' éducation formelle et informelle.","Je me fais un devoir de créer","cette synergie entre les enjeux du monde associatif, les enjeux de la jeunesse et ceux de l'' éducation, ce qui signifie"
"PA606712,2018-05-17","le bénéfice de la PCH , mais, du fait du vieillissement du conjoint ou suite à son décès, le besoin d'' une aide humaine peut","se faire ressentir",", comme vous l'' avez du reste très bien dit, monsieur le rapporteur. Dans un tel contexte, la limite de soixante-quinze"
"PA722374,2018-05-17","nombre d'' électeurs, et non pas par quelques industries ou officines. Je vous demande de m'' en faire crédit, tout comme","je vous demande de me faire crédit d'' avoir","rempli honnêtement ma déclaration d'' intérêts ; je suis heureux et fier de l'' avoir fait en toute transparence. Nous n''"
"PA609726,2018-05-23","bel et bien parce que nous assistons à un bras de fer que les agriculteurs perdent progressivement. Il s'' agit non pas de","se faire plaisir pour se faire","plaisir, mais de fixer un objectif et un résultat. Vous ne pouvez pas écraser la liberté contractuelle lorsqu'' il s''"
"PA720644,2018-05-24","que vous avez fait le job en inscrivant dans l'' article 2 le name and shame comme sanction. C '' est ubuesque : celui qui va","se faire sanctionner","doit donner son accord pour l'' être ! Ils ne seront pas nombreux à accepter ! En revanche, j'' entends l'' argument de M. le"
"PA720644,2018-05-24","que vous avez fait le job en inscrivant dans l'' article 2 le name and shame comme sanction. C '' est ubuesque : celui qui va","se faire sanctionner doit donner","son accord pour l'' être ! Ils ne seront pas nombreux à accepter ! En revanche, j'' entends l'' argument de M. le rapporteur"
"PA722202,2018-05-24","le médiateur de ses prérogatives de libre arbitre, de libre appréciation. Peut-être les explications que vous allez","nous donner nous feront - elles changer","d'' avis, mais je ne comprends pas la nature de cet amendement, qui vise à obtenir l'' accord préalable des deux parties"
"PA720644,2018-05-24","peut jouer. À cet égard, l'' article 4 est une vraie déception pour nos agriculteurs car nous allons les laisser","se faire croquer","par les puissants, avec un médiateur atone et sans pouvoir. Je m'' étonne que, sur un sujet aussi essentiel, chers"
"PA722142,2018-05-25","pas leur place sur les rayonnages des grandes surfaces, qui en sont exclus, qui ne sont pas assez gros. Parce que les PME","se font ratiboiser","par la grande distribution, par les quatre centrales. Alors, je les accompagne pour que les petites boîtes gagnent du"
"PA267801,2018-05-25","aller dîner chez eux, s'' ils m'' invitent et s'' ils cuisinent des produits frais ! C '' est une manière un peu particulière de","se faire inviter","! Contrairement à ce que j'' ai entendu dans cet hémicycle, manger bien ne coûte pas forcément plus cher ; cela demande"
"PA719242,2018-05-25","est, selon moi, trop rigide et technique, et n'' est pas du niveau de la loi. Par ailleurs, même si small is beautiful –","je vais encore me faire incendier","parce que j'' emploie des termes anglais ... –, la petite taille de l'' exploitation n'' est pas forcément un gage de qualité"
"PA722142,2018-05-26","économiques ne me va pas. C '' est un problème de fond : certains amendements de la commission du développement durable","se font retoquer","en commission des affaires économiques. De manière plus générale, l'' ensemble du projet de loi aurait d'' abord dû être"
"PA607395,2018-05-26","besoin aujourd''hui d'' inscrire fortement et de consolider ce travail au niveau européen, c''est-à-dire de ne pas trop","se faire voir","et de continuer à travailler. Je ne souhaite pas que l'' on fragilise l'' expérimentation que nous avons eu beaucoup de mal"
"PA607395,2018-05-26","besoin aujourd''hui d'' inscrire fortement et de consolider ce travail au niveau européen, c''est-à-dire de ne pas trop","se faire voir et de continuer","à travailler. Je ne souhaite pas que l'' on fragilise l'' expérimentation que nous avons eu beaucoup de mal à obtenir. Il"
"PA719242,2018-05-26","est venu en débat devant cet hémicycle, je n'' étais pas député, mais éleveur et président d'' un abattoir. L'' effet ne","se fit pas attendre",": du fait de la stigmatisation d'' une population, les demandes pour mettre fin à l'' étourdissement lors de l'' abattage"
"PA336316,2018-05-27","a passées au Canada , que la situation là-bas n'' était pas du tout celle que vous décrivez. Attention aux effets de mode !","Nous pouvons toujours nous faire plaisir et nous faire","mousser : "" Nous sommes les meilleurs du monde ! "" Mais à quoi cela sert - il ? D '' autant que cela reviendra à créer une"
"PA336316,2018-05-27","la situation là-bas n'' était pas du tout celle que vous décrivez. Attention aux effets de mode ! Nous pouvons toujours","nous faire plaisir et nous faire mousser",": "" Nous sommes les meilleurs du monde ! "" Mais à quoi cela sert - il ? D '' autant que cela reviendra à créer une nouvelle"
"PA2150,2018-05-27","l'' injonction, la décision législative et la qualité de nos débats à venir – je trouve du reste que c'' est bien parti –","nous permettront de nous faire entendre","et de faire comprendre cette préoccupation qui traverse toute la société, pour des raisons fondées. Naturellement,"
"PA2150,2018-05-27","l'' injonction, la décision législative et la qualité de nos débats à venir – je trouve du reste que c'' est bien parti –","nous permettront de nous faire entendre et de faire","comprendre cette préoccupation qui traverse toute la société, pour des raisons fondées. Naturellement, il ne s'' agit"
"PA719242,2018-05-27",", vous êtes en train de remettre la matrice à une vache qui vient de vêler, croyez-moi, vous ne calculez pas si cela va","vous coûter ou vous faire gagner","de l'' argent ; vous le faites parce que vous êtes attaché à vos animaux. J'' essaierai donc de prendre du recul par rapport à"
"PA942,2018-05-28","charge de la preuve et de garantir un financement global sur les finances de l'' État . Ce serait beaucoup plus efficace et","nous ne nous ferions pas miroiter","des choses impossibles, alors que le problème est bien réel. Très bien ! Je tiens à préciser, cher collègue, que l''"
"PA719372,2018-05-29","–, et je vais en prendre un autre, celui du tabacologue. C '' est comme si ce professionnel, dont l'' objectif est de","vous conseiller et de vous faire réduire","votre consommation de tabac, était en même temps celui qui vous vend vos cigarettes ; il pourrait, en outre, faire des"
"PA607395,2018-05-29",". Les travaux touchent à leur fin et devraient s'' achever fin 2018. J'' encourage à nouveau les vétérinaires concernés à","se faire connaître","au plus vite auprès de nos services, afin que nous puissions traiter d'' ici à la fin de l'' année les cas n'' ayant pas encore"
"PA642847,2018-05-30","en bloc ont d'' ailleurs baissé de 19,3 % au premier trimestre 2018 par rapport au premier trimestre 2017. Les dégâts","se font déjà sentir",". Plus que les mises en chantier qui reflètent le dynamisme passé avec le décalage inhérent entre la commercialisation"
"PA721678,2018-05-30","sont concentrés dans les seules zones tendues et zones d'' emploi ? Favoriser la vie des centres-villes ne peut","se faire sans aborder","la question de la fiscalité, laquelle est aujourd''hui un frein important à l'' implantation de nos artisans et de nos"
"PA720230,2018-05-30","de penser à la prochaine. La restriction de l'' APL accession était une erreur, nous en sommes convaincus. Ses effets","se font notamment sentir","en outre-mer. Pourtant, son coût était limité et ce dispositif avait un vrai effet sur l'' accession à la propriété. Vous"
